key,author,date,stars,title,helpful_yes,helpful_no,text,taste,ingredients,texture,likes
67_hd,Rsxygirl,2018-06-05,5,Rich and cream with yummy bits of goodness inside,0,0,I really enjoyed the Vanilla Swiss almond even though my favorite Haagan-Daz flavor is pistachio! I loved how rich and creamy the vanilla ice cream tasted and the chocolate covered almonds were such an added bonus! I also enjoyed the fact that there seemed to be bits of almond with every bite! I would definitely recommend and will buy this flavor again!,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,Swisssmile,2018-05-02,5,Best flavor,0,0,"This creamy concoction has great vanilla bean flavor paired with chocolate crispy almonds. It is the perfect balance of sweet cream and crunch with just enough chocolate to satisfy. It is not only my favorite Haagen Dazs flavor, but is rarely well stocked on shelves as it appears to be everyone's favorite also. At least in my area.",5.0,5.0,5.0,
67_hd,Britta,2018-06-01,5,Tastes great!,0,0,"Absolutely deicious! I love this ice cream and always get it when I want to treat myself. The vanilla ice cream is so creamy that it’d be a perfect treat by itself. The almonds really elevate this in my opinion. I wish there were more bc they’re so good! The chocolate around them tastes so great, not too sweet. The best dessert!",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,Swissalmomdeyes,2018-05-17,2,Bring back the original,0,0,"This used to be my favorite Ice cream. I'm so hurt that it no longer agree with my body. Whatever changes that were made to this product makes me flare up, and this never used to happen before. The taste of the Ice cream is even off. It tastes like sugar ice milk. I now get a spoiled after taste in my mouth after eating it.",2.0,2.0,2.0,
67_hd,NinaM,2018-06-01,5,Rich and decadent,0,0,I love ice cream with nuts in it and the Vanilla swiss almond does not disappoint. The texture is creamy with a subtle vanilla flavor without being overly sweet. You can tell these are quality ingredients. A little bit satisfies. This is a great ice cream to pair with a hot cookie or brownie or in an ice-cream sundae.,5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Creamy Texture"
67_hd,Kristen2171,2018-06-04,5,Amazingly Creamy,0,0,Vanilla Swiss Almond Haagen-dazs ice ream bars were amazing. A little bit of heaven in every bite. Smooth chocolate coating with the right amount of almond sprinkles. The chocolate coating really gave it that extra touch to bring the flavors together magnificently. These were way too good to share with the kids!,5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,Nikky,2019-06-30,2,Changing the Vanilla ice cream recipe,0,0,"This used to be my favorite ice cream. Why did you change the recipe! It no longer has the same texture, the creaminess is gone. I have not eaten Haagen Dazs in a while, as soon as I tasted it, I knew something had been changed in the recipe. You should have left it the way it was. I have no desire to buy anymore.",2.0,1.0,1.0,
67_hd,opal247,2018-06-04,5,was delish,0,0,the ice cream was good very flavorful was thankfull to get and try ! i usually dont get hagen daz because i can never afford it its very expensive for me being a single mom on a budget but its a fine ice cream indeed very top of the line getting free was a rare treat for me and very thankfull,5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,Elsie07,2018-06-09,5,Excellent Ice Cream Treat!,0,0,I just tried the Haagen-Dazs Vanilla Swiss Almond ice cream and absolutely love it! It has a rich natural vanilla flavor and abundant chocolate coated almonds! There is nothing I enjoy more than quality ice cream and this brand and flavor have everything I could hope for! Will definitely buy again!,5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent"
67_hd,Jessg1212,2018-06-20,5,Creamy Delight!,0,0,"This has been my go-to grocery store ice cream brand and flavor for years. It is creamy, flavorful and has the right amount of chocolate covered almonds - just writing this makes my mouth water! I cannot recommend this ice cream enough. It is absolutely delicious! A special treat after a long day!",5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,Shell5,2018-06-04,5,Devine,0,0,This is definitely an almond lovers special treat. The vanilla ice cream is so creamy and the chocolate covered almonds are so incredibly delicious. This is such a great relaxing treat. Not sweet at all the perfect combination of creamy goodness! Definitely recommend if you love almonds.,5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,Doug,2019-05-28,2,Complete garbage after the formula change,0,0,Nestle's shareholders and profits are apparently more important to the company than the customers. The chocolate now used in the Swiss almond ice cream tastes like Nestle garbage chocolate rather than the European chocolate they used to use. The ice cream itself is grainy and not as rich.,3.0,3.0,2.0,
67_hd,snooks 69,2018-06-04,5,Smooth and Creamy,0,0,I tried the Haagn- daz Vanilla Swiss Almond ice cream last night. What a joy. The ice cream was delicious Smooth and creamy with small almonds covered in swiss chocolate. I will definately buy again when I want a special treat. A great flavor to add to the rest of their wonderful flavors.,5.0,5.0,5.0,"High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,Ccp731,2018-06-11,5,One of the best ice flavors I have ever tasted!,0,0,I love Haagen- dazs ice cream flavors and the Vanilla Swiss Almond did not let me down. The flavor is so rich and creamy. The added texture from the chocolate covered almonds is wonderful. It is such a simple yet satisfying flavor. This may be my new favorite Haagen- daze flavor.,5.0,5.0,5.0,Perfectly Balanced Flavor
67_hd,Carrie S,2018-06-08,4,Yum,0,0,"So good! My only complaint is that there wasn't a bigger size to purchase, lol. Taste rich, but not overwhelming. Perfect amount of chocolate covered almonds. I do wish they had the option of chocolate ice cream, instead of only vanilla (, but then again I am a chocoholic).",4.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture"
67_hd,Millah,2018-06-26,5,Delicious Chocolate and Almond Crunch,0,0,"This Vanilla Swiss Almond ice cream was so delicious. The vanilla ice cream was perfectly flavored with the crunchy taste of almonds. Even the stick it was on was so pretty and smooth. I would totally recommend this Vanilla Swiss ice cream for a delectable, chocolate treat.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,Th33th33,2018-06-01,5,Yummy,0,0,Best vanilla swiss almond ice cream i have ever tasted. So creamy snd delicious. Not too sugary. Just the right amount. Haagen-dazs have been my favorite brand for a long time. Me and my family only choose this brand and we like to have ice cream as a desert every day.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,dottie,2018-06-04,5,My Review for Vanilla Swiss Almond,0,0,"Vanilla Swiss Almond ice cream is so yummy my whole family loved it , we cant wait to go get some more , i have recommended Vanilla Swiss Almond Haagen-dazs ice to all my friends and family ,they cant wait to try out Haagen-dazsVanilla Swiss Almond for themselves",5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,Jeannieo,2018-06-12,5,Omg tastes like heaven!!!!,0,0,I got this about a week ago and I ate all of it in 2 days. (I'm so embarrassed to admit that) this is so amazing. I refused to share it with anyone in my family they were so mad at me. I have never tasted something so amazing seriously you have to try this.,5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,Jenni111480,2018-06-04,4,Ice cream is great,0,0,Ice cream is great but coupon was not enough and I had to come out of pocket like $6 because it’s either a small one for $3.88 or the big one for $8 and it’s a family of 4 but I mean the ice cream is absolutely delicious who doesn’t love ice cream,5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,Hartsy,2018-01-22,5,100% balance of the best...,0,0,"Haagen Dazs has a distinctly delicious vanilla and the crisp almonds just raise it to perfection. Just enough cocoa flavor added by the chocolate covering them, and not overly sweetened. This flavor ice cream is my go to when the craving strikes!",5.0,5.0,5.0,
67_hd,feliciard,2018-06-14,3,"Decent, not my favorite",0,0,"I tried the Haagen-Dazs Vanilla Swiss Almond ice cream. Not bad, and it satisfied my sweet tooth, but the flavor was lacking for me. Also, I didnt love the texture of the ice cream itself. I would probably not repurchase this brand of ice cream.",3.0,4.0,2.0,Interesting Flavor
67_hd,samrite,2018-06-16,4,Love Haagen-dazs ice cream,0,0,You can't really go wrong with Haagen-dazs ice cream! It's creamy and always just what is needed after a long day in the Texas sun. I love the pairing of flavors in this ice cream but will admit vanilla + x ingredient is my favorite combination.,4.0,5.0,4.0,"Interesting Flavor,High Quality Ingredients"
67_hd,Sanjay,2018-06-04,5,Perfect taste,0,0,It’s seriously my favorite now it’s delicious I bought one to give it a try and got to say we went back to target to buy more my bf loved it also.the vanilla it’s not that sweet and it doesn’t taste much like milk like other vanilla ice cream,5.0,5.0,5.0,"Perfectly Balanced Flavor,Creamy Texture"
67_hd,Renej,2018-06-09,5,Creamy and Delightful,0,0,I have been buying Haagen-Dazs for 30 years because it is the best tasting ice cream. The ice cream is creamy and has just the right amount of vanilla flavor. The chocolate almonds makes it all that more delightful. My family loves this!,5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture"
67_hd,Frankel,2018-06-12,5,Delicious ice cream!,0,0,I received a free coupon to try Haagen-Dazs Vanilla Swiss Ice Cream. I have to say that I was pleasantly surprised by how delicious this ice cream is. I would definitely recommend this ice cream to anyone who wants high quality ice cream.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,TheTruMJ,2018-06-12,5,Indulgent and Scrumptious,0,0,I have never tried an ice cream flavor or brand with such a cream rich flavorful taste. I felt like I was submerged in a while new world. The flavor was very consistent throughout. No bad after taste of any kind. All in all a tasty treat,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,susie,2018-06-04,5,great tasting and real ice cream,0,0,"I purchased the ice cream at my local grocery.by the time I got home it had melted a little so I thought I may as well try it now.it was really creamy,lots of almonds and just a great taste and flavorful.I will buy the ice cream again",5.0,5.0,5.0,"High Quality Ingredients,Indulgent,Creamy Texture"
67_hd,LoriH5,2018-07-02,5,A favorite,0,0,I love the creamy taste of haagen-dazs. I'm definitely a fan of almonds so the creamy Vanilla and Almonds make it even more tastey! It's always nice to cuddle on the couch with haagen-dazs and enjoy the smooth texture and rich flavor.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,Dxgamom,2018-06-06,4,Pretty yummy,0,0,I love how creamy the ice cream is and the almonds covered in chocolate are a yummy little treat thoughout the whole cup their are a lot of them which I was happy about. I can tell the chocolate used on the almonds is a good quality.,4.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Creamy Texture"
