key,author,date,stars,title,helpful_yes,helpful_no,text
38_talenti,Feisty,2019-06-27,5,The Business,1.0,0.0,"This ish is the business! I’m hooked after the Salted Caramel layered one... the gelato is like fluffy ice cream, and a half of a container is almost too much, and so it’s rare for the serving size to match the desired amount, but it’s so yummy and rich it’s perfect. Those little truffles at the bottom are the bomb!"
38_talenti,Rlkowalski,2019-05-11,5,Delicious!,1.0,0.0,"This stuff is amazing! My only complaint is that it is super hard to get all of the layers into one bite. I bought it on a whim in the grocery store, forgot it in my freezer for a few days, and then fell in love when I finally opened it. Would recommend!"
38_talenti,Paul,2019-04-17,5,Carmel,3.0,2.0,Taste really good. I like the two flavors in the same pint.
38_talenti,Mom on the move,2019-03-09,4,Best salted caramel truffle,3.0,2.0,"Taste delicious! It has texture, and comes in layers!"
38_talenti,,2019-03-11,5,Great new additions,3.0,2.0,"Just great just great simply the best
Love love love"
38_talenti,Bonbon,2019-03-09,5,Nice crunch!,1.0,0.0,Love the multiple layers of flavors and crunch in this new line of flavors.
38_talenti,ccc1771,2019-04-19,5,Very good!!,1.0,0.0,I love the layers in this ice cream! Absolutely one of my new favorites!
38_talenti,Johnny312,2019-03-29,5,Great product,2.0,2.0,"The passion for gelato my favorite brand always has been Talenti and especially loving it more with it's new flavors I will always be your Loyal and satisfied consumer Thanks for existing !!!Johnny R.Chicago,IL"
38_talenti,Kreyna09,2019-08-29,3,"Taste is great, however..",0.0,0.0,"So impressed by the first bite! Incredibly good, however the “layers” are only around the sides for what seems to be presentation. The first one I bought I thought maybe I just got a lemon. But I have purchased a few more in this flavor and one in the cherry chocolate cheesecake and it’s the same thing. It’s a bummer, especially considering how much they cost. Would totally give 5 stars if there were actually layers through to the center."
38_talenti,Alice,2019-03-10,5,Salted caramel layer,2.0,2.0,Really good flavor and tone the different layers of ingredients. Has a really nice smooth mouthfeel.
38_talenti,sadcookiemonster,2019-05-07,4,Missing a layer,1.0,1.0,"This product was missing the chocolate cookies layer, which I discovered after purchasing. The gelato itself is amazing and has great flavors, but I was disappointed that there were no cookies. Check that all the layers are there before purchase.
We're disappointed to hear that you didn't have a great experience. We employ strict quality control procedures throughout the manufacturing process to ensure that our consumers receive a superior product. We would like to gather some additional information so we can better assist.  Please reach out to us directly at consumer.services@unilever.com. We look forward to your email."
38_talenti,gelato dreamer,2019-09-01,5,absolutely the best,0.0,0.0,"this is the best flavor and consistency i’ve tried. totally addicted. praying they don’t discontinue out of the blue like other brands have done once getting you a simple pleasure to enjoy and then just stop making it. this is the best and the other brand did me a favor helping me switch to this one. i want to try the blk rasp vanilla but my store isn’t carry that flavor, (Hint! Giant of dundalk, md.!)"
38_talenti,Kimmykim,2020-03-07,5,Two Shopping Trips,0.0,0.0,"These Gelato Layers were soooooo Flavorful, Rich, Creamy and Pure Indulgent I had to go get one more at the store. You stick your spoon in and first you get the Sea Salt Caramel Gelato then the second spoon you get Sea Salt Caramel Gelato, Chocolate Cookies and just a taste of Dulce De Leche and the third spoon ahhhh the third spoon is HEAVEN you get all five layers of deliciousness!"
38_talenti,Gemstone8,2019-08-26,3,Good but missing a layer,0.0,0.0,"The dulce de leche layer in particular was amazing. I also found the vanilla really creamy and delicious although some other reviews have critiqued it. However I was a bit disappointed because the chocolate cookie piece was missing on mine, resulting in only 4 layers. I caught 1-2 small crunchy pieces in the dulce de leche layer which might have been bits of cookie but that was it."
38_talenti,Cclapp,2019-04-28,5,Super sweet and smooth,1.0,2.0,"I’ve never tried talenti before I met my new boyfriend, I can’t eat regular ice cream because it upsets my stomach. But this is truly amazing, i have the largest sweet tooth in my family and this thing was SWEET haha. Super smooth and amazing! I’ve had 4 today already."
38_talenti,KortyKay,2019-09-01,5,Your own slice of heaven!!,0.0,0.0,"So this is my go to cheat treat because it is just not possible to eat one serving.. I was going to sneak a bite one morning while the kids were running around screaming. So, i hid between my fridge and counter and took a bite then suddenly woke up in a gooey, crunchy, chocolatey, creamy heavenly bliss! All the screams around me disappeared, the dog barking at the cat suddenly stopped.. Bite after bite was perfectly balanced with caramel chocolate truffles, gooey thick caramel, chocolate crunchy cookies, and cold creamy ice cream! I went in for another bite and snapped back into reality when i heard the click of plastic under my spoon!! I had eatten every last bite!! Hahaha so if i plan on keeping my figure in check (which is very hard work after three kids, then i CANNOT keep this in the house but you better believe this is my first and only choice when i can manage to get away with eating some extra calories!"
38_talenti,Kayy,2019-07-24,5,PSA: These are not shareable!,0.0,0.0,"I brought home this particular gelato ice cream with the intentions of sharing it with my family, and well its just not possible. If heaven had a flavor this is it. At first i wanted to mix the container so id be able to get a little bit of everything in one bite, makes sense right? No don't do it, it's perfect the way it is. I can't wait to try other flavors."
38_talenti,KaRina,2019-07-27,5,Dee-lish,0.0,0.0,"This has to be the BEST creation mix EVA!!!!when I first tried this I had to share the first bites with my roommate. I was like, “omg, omg, omg, taste this! At first he said no because he doesn’t like Carmel But after my “omg you have to try “ 5xs , he caved and said, “wow that is good !” So, thank you for this “dee-lish “ creation. Love it!"
38_talenti,Em Jay,2020-08-12,3,Salted caramel flavor is off,0.0,0.0,"I was disappointed. The salted caramel flavor on top had an odd taste to it and I found myself forcing to eat the top layer so I can get to the bottom chips.
I hardly had any chips in the middle layer so it was just an overwhelmingly mediocre experience of eating gas-flavored salted caramel ice cream.
Wanted it to work out but it did not.
We're disappointed to hear that you didn't have a great experience. We would like to gather some additional information so we can better assist. Please contact us directly at consumer.services@unilever.com."
38_talenti,NeedstoremainAnonymous,2019-08-29,5,3 pints in a week,0.0,0.0,"I took a week off from dating after losing 50 pounds I celebrated the Fourth of July and I celebrated with 3 pints of this wonderful, WONDERFUL gelato. I originally started off with one and then had to go buy more when I finish that because there was no way I was wasn’t going to eat more of that #SoGood #GetInMyBelly #WaytogoGuys #NailedIt"
38_talenti,Notbasiclikevanilla,2019-07-03,2,"Ok, but could be better",0.0,1.0,"The description claims they have 2 layers of the delicious salted caramel gelato, but sadly they lied and put disgusting vanilla gelato as a layer. Worst of all it was the biggest layer. I ate around it, but honestly if I had picked it up from the store myself I would have seen the vanilla and saved myself the money and disappointment.
Thanks for leaving a review of our new Talenti Layers Salted Caramel Truffle! We apologize for any misunderstanding, but this flavor is indeed supposed to have a layer of Sea Salt Caramel gelato and a layer of Vanilla gelato. If you have any further questions or concerns about this product, please reach out to our Consumer Services team directly via email at consumer.services@unilever.com."
38_talenti,Richie,2020-09-03,5,A delicious indulgence!,0.0,0.0,"After several months of obsessing over another brand, I Wanted something different. I'm a fan of salted chocolate and salted caramel so this flavor intrigued me. It looks sumptuous on the shelf. I dove into it spoon first and got a taste of each luscious layer. What a delicious indulgence!"
38_talenti,Happy eater,2020-03-24,5,Super great gelato,0.0,0.0,"This is the best I've cream I have had,and I've eaten most of them.The smoothness and the depth of flavor is a true joy. I had to stop myself from eating the entire jar. I let my aunt taste it and she said that the price is higher but the taste and texture make it well worth the price!"
38_talenti,grace,2019-08-19,4,"Love it, but...",0.0,0.0,"This gelato is literally so good, but the little chocolate chunks at the bottom are just to much; i wished that there was fudge in them instead or caramel that wasn’t salted because it just tasted like straight up salt with very little chocolate like i couldn’t even eat all of them."
38_talenti,Rhys,2019-07-29,5,So good!!,0.0,0.0,In love at first sight! After weeks of trying to catch it (Talenti is one of the first frozen treats to sell out at my market) I finally got a chance to buy one. I got it home and tasted it and was madly in love. I’m thinking about the Vanilla Fudge Cookie next.
38_talenti,Talentigelatolover,2019-05-08,5,Amazing flavors but SO sweet,0.0,0.0,"The salted caramel truffle was really good; though I did not really taste the truffle part. The only down side is that it was really sweet. So sweet that after my taste test, I took a bite of Ben and Jerry’s fish food and thought it tasted a little bland."
38_talenti,Ms Lollie,2019-08-24,3,A little disappointed,0.0,0.0,"I’m a huge fan of all Talenti products so when this came out, I EXPECTED SO MUCH MORE. it was more like they took something good and said “ how can we make it better”. In this case they failed. I still enjoyed the rich flavors. HOPE THIS MAKES SINCE."
38_talenti,mama d,2019-07-24,5,WOW! This stuff is so good!,0.0,0.0,"Just bought this yesterday and the container is now empty. I agree with others who said the vanilla layer is a bit bland, but just getting a serving with all layers and it balances everything out. I would also love more of the dulce de leche sauce."
38_talenti,Offioffi2,2019-05-12,5,It was amazing,0.0,0.0,So I got the ice cream expecting it to be great and I was completely blown away. Every layer was good by itself but I like using my spoon to grab a little bit of every layer and eating it. It's better than a dessert you can get at a restaurant.
38_talenti,Mike19991,2019-08-09,5,Amazing,0.0,0.0,I can only afford to splurge on a treat for myself every so often but when I do it’s always talenti gelato and the salted Carmel truffle layers is the most amazing thing I have ever tasted PLEASE DONT EVER GET RID OF IT I LOVE YALL SO MUCH!!
38_talenti,Db2019,2019-07-30,5,Loved it!!,0.0,0.0,I will definitely buy this again and again. I also have been telling my friends how amazing it is. The salted caramel flavor was so good. I just hated to have to get to the bottom to get to the truffles! Overall satisfied amazing flavor.
38_talenti,LCplD,2019-05-24,5,Can’t get enough!,0.0,0.0,I have been enjoying Talenti for quite some time now and this new flavor is very good! It has the right amount of ice cream and mixin’s. Complimented by layers and it is so good. Can’t wait to get my next one and try some more new ones!
